entidad_id,nombre_extraido,nombre_real,ciudad,email_extraido,email_real,codigo_despacho,numero_despacho,jurisdiccion,distrito,circuito,juez,direccion,telefono,area,total_registros
3635,JUZGADO SÉPTIMO ADMINISTRATIVO DE BUCARAMANGA,JUZGADO 001 ADMINISTRATIVO  DE BUCARAMANGA,BUCARAMANGA,ANYI.RAMIREZ@ATIXDIGITAL.COM,,680013333001,,CONTENCIOSO ADMINISTRATIVO,SANTANDER,BUCARAMANGA,SANDRA PATRICIA PINTO LEGUIZAMON,CARRERA 10#35-30 - EDIFICIO JOSÉ ACEVEDO Y GOMEZ PISO 15,7-,JUDICIAL,8
3636,JUZGADO PRIMERO PROMISCUO MUNICIPAL PALACIO DE JUSTICIA,,,J01PRMPALANSERMA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3637,JUZGADO 67 CIVIL MUNICIPAL CUARENTA Y NUEVE DE PEQUEÑAS CAUSAS Y COMPETENCIA MULTIPLE,,MEDELLÍN,CMPL67BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,67,,,,,,,,8
3638,TRANSITORIAMENTE JUZGADO 48 DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE,,MEDELLÍN,CMPL66BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,48,,,,,,,,8
3639,JUZGADO VEINTIUNO CIVIL DEL CIRCUITO,,MEDELLÍN,CCTO21BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3640,JUZGADO DIECINUEVE 19 CIVIL MUNICIPAL,,,CMPL19BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,19,,,,,,,,8
3642,JUZGADO DIECINUEVE MUNICIPAL DE PEQUEÑAS CAUSAS,,MEDELLÍN,J19PQCCMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3643,JUZGADO 53 CIVIL MUNICIPAL,,,CMPL53BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,53,,,,,,,,8
3644,JUZGADO 31 LABORAL BOGOTÁ BOGOTÁ D C,,BOGOTÁ D.C.,JLATO31@CENDOJ.RAMAJUDICIAL.GOV.CO,,,31,,,,,,,,8
3645,JUZGADO TRECE LABORAL DEL CIRCUITO DE BOGOTÁ D.C,,BOGOTÁ D.C.,JLATO13@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3646,JUZGADO PROMISCUO MUNICIPAL DE CEPITÁ SANTANDER,JUZGADO 001 PROMISCUO MUNICIPAL DE CEPITÁ,CEPITÁ,JPRMPALCEPITA@CENDOJ.RAMAJUDICIAL.GOV.CO,,681604089001,,ORDINARIA,BUCARAMANGA,BUCARAMANGA,YULI ANDREA RUIZ ARISTIZÁBAL,CALLE 3#2-03 - PI 1,7-,JUDICIAL,8
3647,JUZGADO SEXTO DE EJECUCION,,IBAGUÉ,OFEJCMBUC@CENDOJ.RAMAJUDICIAL.GOV,,,,,,,,,,,8
3648,JUZGADO PRIMERO ADMINISTRATIVO ORAL DEL CIRCUITO JUDICIAL DE NEIVA HUILA,,NEIVA,ADM01NEI@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3649,JUZGADO CINCUENTA Y UNO CIVIL DEL CIRCUITO DE BOGOTÁ,JUZGADO 001 CIVIL DEL CIRCUITO DE BOGOTÁ,BOGOTÁ D.C.,J51CCTOBT@CENDOJ.RAMAJUDICIAL.GOV.CO,,110013103001,,ORDINARIA,BOGOTÁ,BOGOTÁ,NESTOR  LEON  CAMELO,CARRERA 10#14-33 - PISO 15,1-2820244,JUDICIAL,8
3650,JUZGADO DOCE ADMINISTRATIVO ORAL DEL CIRCUITO DE BARRANQUILLA,,BARRANQUILLA,ADM12BQLLA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3651,JUZGADO PROMISCUO MUNICIPAL DE MACANAL BOYACÁ,JUZGADO 001 PROMISCUO MUNICIPAL DE BOYACÁ,MACANAL,J01PRMPALMACANAL@CENDOJ.RAMAJUDICIAL.GOV.CO,,151044089001,,ORDINARIA,TUNJA,TUNJA,FERNANDO IBAGUE  PINILLA,CALLE 5#3-10,N/A-3147598916,JUDICIAL,8
3652,CONSEJO SECCIONAL DE LA JUDICATURA DEL ATLÁNTICO DOCE DE PEQUEÑAS CAUSAS Y COMPETENCIAS MÚLTIPLES DE BARRANQUILLA,,BARRANQUILLA,SECCFBQLLA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3653,JUZGADO DIECISIETE CIVIL DEL CIRCUITO,,MEDELLÍN,CCTO17ME@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3654,JUZGADO OCTAVO MUNICIPAL DE PEQUEÑAS CAUSAS LABORALES,JUZGADO 001  MUNICIPAL DE PEQUEÑAS CAUSAS LABORALES DE MEDELLÍN,MEDELLÍN,,,050014105001,,ORDINARIA,MEDELLÍN,MEDELLÍN,ANDRES FELIPE  MEJIA  RUIZ,CARRERA 52#43-52 - EDIFICIO ÁLVAREZ ESTRADA PISO 3,4-2611610,JUDICIAL,8
3655,JUZGADO CUARENTA Y UNO DE PEQUEÑAS CAUSAS Y COMPETNCIA MÚLTIPLE,,MEDELLÍN,CMPL59BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3656,JUZGADO SEGUNDO CIVIL DEL CIRCUITO DE OCAÑA,JUZGADO 001 CIVIL DEL CIRCUITO DE OCAÑA,OCAÑA,J02CCTOOCA@CENDOJ.RAMAJUDICIAL.GOV.CO,,544983103001,,ORDINARIA,CÚCUTA,OCAÑA,EDUARD MAURICIO SALCEDO ÁLVAREZ,CARRERA 13#12-76 - PISO 2,7-,JUDICIAL,8
3657,JUZGADO 24 CIVIL MUNICIPAL DE BARRANQUILLA,,BARRANQUILLA,VENTANILLAJ04ECMBQUILLA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,24,,,,,,,,8
3658,JUZGADO PRIMERO CIVIL,,,J01CMPALIBA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3659,JUZGADO DOCE CIVIL DEL CIRCUITO DE MEDELLIN,JUZGADO 001 CIVIL DEL CIRCUITO DE MEDELLÍN,MEDELLÍN,CCTO12ME@CENDOJ.RAMAJUDICIAL.GOV.CO,,050013103001,,ORDINARIA,MEDELLÍN,MEDELLÍN,JOSE ALEJANDRO  GOMEZ OROZCO,CARRERA 52#42-73 - PISO 12 EDIFICIO JOSÉ FÉLIX DE RESTREPO,4-6042328525 ext 2001,JUDICIAL,8
3660,JUZGADO LABORAL DEL CIRCUITO DE CARTAGO VALLE,,CARTAGO,J01LCCARTAGO@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3661,JUZGADO PROMISCUO MUNICIPAL DE AQUITANIA,JUZGADO 001 PROMISCUO MUNICIPAL DE AQUITANIA,AQUITANIA,J01PRMPALAQUITANIA@CENDOJ.RAMAJUDICIAL.GOV.CO,,150474089001,,ORDINARIA,SANTA ROSA DE VITERBO,SOGAMOSO,ERIKA LORENA FERNANDEZ CORREA,CARRERA 7#8-37,87794535,JUDICIAL,8
3662,JUZGADO PRIMERO DE FAMILIA  IBAGUE TOLIMA,,IBAGUÉ,J01FCTOIBA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3663,JUZGADO SÉPTIMO DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE DE BOGOTÁ,JUZGADO 001 DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE DE BOGOTÁ,BOGOTÁ D.C.,J07PQCCMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,110014189001,,ORDINARIA,BOGOTÁ,BOGOTÁ,GABRIELA  MORA  CONTRERAS,DIAGONAL 62 SUR#20F-20 - CASA DE JUSTICIA DE CIUDAD BOLÍVAR - PISO 1. OFICINA 105 OF 105,1-,JUDICIAL,8
3665,JUZGADO SÉPTIMO ADMINISTRATIVO ORAL CIRCUITO JUDICIAL DE PASTO,,PASTO,ADM07PAS@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3666,JUZGADO SEGUNDO PROMISCUO MUNICIPAL DE FLORIDA VALLE,JUZGADO 001 PROMISCUO MUNICIPAL DE FLORIDA,FLORIDA,J02PMFLORIDA@CENDOJ.RAMAJUDICIAL.GOV.CO,,762754089001,,ORDINARIA,BUGA,PALMIRA,JOSE JAVIER ARIAS  MURILLO,CALLE 9#17-44 - PISO 2,2-2643988,JUDICIAL,8
3668,JUZGADO 007 DE PEQUEÑAS CAUSAS Y COMPETENCIAS MÚLTIPLES DE BARRANQUILLA,JUZGADO 007 DE PEQUEÑAS CAUSAS  Y COMPETENCIA MÚLTIPLE DE BARRANQUILLA,BARRANQUILLA,VENTANILLAJ07ECMBQUILLA@CENDOJ.RAMAJUDICIAL.GOV.CO,,080014189007,007,ORDINARIA,BARRANQUILLA,BARRANQUILLA,KAROL NATALIA ROA MONTALVO,CALLE 40#44-39,5-3885005 Ext. 7025,JUDICIAL,8
3669,JUZGADO PROMISCUO MUNICIPAL DE TIMBIQUÍ CAUCA,JUZGADO 001 PROMISCUO MUNICIPAL DE TIMBIQUÍ,TIMBIQUÍ,J01PRMTIMBIQUI@CENDOJ.RAMAJUDICIAL.GOV.CO,,198094089001,,ORDINARIA,POPAYÁN,GUAPÍ,ALBERTO  FONSECA  FLORIDO,CARRERA 2 #3-16 - BARRIO LOS ALMENDROS,2-8403089,JUDICIAL,8
3670,JUZGADO SÉPTIMO CIVIL CIRCUITO DE BOGOTÁ,JUZGADO 001 CIVIL DEL CIRCUITO DE BOGOTÁ,BOGOTÁ D.C.,CCTO07BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,110013103001,,ORDINARIA,BOGOTÁ,BOGOTÁ,NESTOR  LEON  CAMELO,CARRERA 10#14-33 - PISO 15,1-2820244,JUDICIAL,8
3671,JUZGADO CIVIL DEL CIRCUITO  SALAMINA - CALDAS,JUZGADO 001 CIVIL DEL CIRCUITO DE CALDAS,SALAMINA,J01CCTOSALAMINA@CENDOJ.RAMAJUDICIAL.GOV.CO,,051293103001,,ORDINARIA,MEDELLÍN,CALDAS,ANDRES FELIPE BOHORQUEZ VILLALBA,CALLE 131S#49-1 - EDIFICIO SAN RAFAEL. PRIMER PISO.,N/A-,JUDICIAL,8
3672,JUZGADO DOCE LABORAL DEL CIRCUITO DE BOGOTÁ,,BOGOTÁ D.C.,JLATO12@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3673,JUZGADO CUARTO ADMINISTRATIVO DEL CIRCUITO VALLEDUPAR,,VALLEDUPAR,J04ADMVALLEDUPAR@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3674,JUZGADO 20 DE PEQUEÑAS CAUSAS Y COMPETENCIAS MULTIPLES DE BARRANQUILLA,,BARRANQUILLA,VENTANILLAJ04ECMBQUILLA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,20,,,,,,,,8
3675,JUZGADO PRIMERO PROMISCUO MUNICIPAL DE PTO BOYACÁ,JUZGADO 001 PROMISCUO MUNICIPAL DE BOYACÁ,BOYACÁ,J01PRMPALPTOB@CENDOJ.RAMAJUDICIAL.GOV.CO,,151044089001,,ORDINARIA,TUNJA,TUNJA,FERNANDO IBAGUE  PINILLA,CALLE 5#3-10,N/A-3147598916,JUDICIAL,8
3676,JUZGADO SEGUNDO PROMISCUO DE FAMILIA DE SOLEDAD ATLANTICO,,SOLEDAD,J02PRFSOLEDAD@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3677,JUZGADO VEINTIDÓS CIVIL DEL CIRCUITO DE BOGOTÁ,JUZGADO 001 CIVIL DEL CIRCUITO DE BOGOTÁ,BOGOTÁ D.C.,CCTO22BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,110013103001,,ORDINARIA,BOGOTÁ,BOGOTÁ,NESTOR  LEON  CAMELO,CARRERA 10#14-33 - PISO 15,1-2820244,JUDICIAL,8
3678,JUZGADO 85 CIVIL MUNICIPAL DE BOGOTÁ D.C,,BOGOTÁ D.C.,CMPL85BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,85,,,,,,,,8
3680,JUZGADO SEGUNDO PROMISCUO DE FAMILIA DE IPIALES,,IPIALES,J02PRFIPIALES@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3681,JUZGADO 27 CIVIL MUNICIPAL DE BARRANQUILLA,,BARRANQUILLA,VENTANILLAJ04ECMBQUILLA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,27,,,,,,,,8
3682,JUZGADO SETENTA Y DOS DE PEQUEÑAS CAUSAS Y COMPETENCIA,,MEDELLÍN,J72PQCCMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3683,JUZGADO PRIMERO CIVIL DEL CIRCUITO  SOCORRO - SANTANDER,,EL SOCORRO,J01CCTOSOC@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3684,JUZGADO QUINTO CIVIL MUNICIPAL DE BOGOTÁ D C,,BOGOTÁ D.C.,J05CMPALFLC@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3685,JUZGADO CUARTO ADMINISTRATIVO ORAL DE SANTA MARTA,JUZGADO 001 ADMINISTRATIVO  DE SANTA MARTA,SANTA MARTA,J04ADMSMTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,470013331001,,CONTENCIOSO ADMINISTRATIVO,MAGDALENA,SANTA MARTA,SAINE MAYEN MENDOZA  OÑATE,CARRERA 5#22-10 - OF 621,5-4315242,JUDICIAL,8
3686,JUZGADO PRIMERO PROMISCUO MUNICIPAL NUEVA GRANADA - MAGDALENA,,NUEVA GRANADA,JPMPALNGRAN@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3688,JUZGADO SEXTO ADMINISTRATIVO DEL CIRCUITO DE CARTAGENA,,CARTAGENA DE INDIAS,ADMIN06CGENA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3689,JUZGADO QUINTO CIVIL MUNICIPAL DE SINCELEJO,JUZGADO 001 CIVIL MUNICIPAL DE SINCELEJO,SINCELEJO,CMPAL05SINC@CENDOJ.RAMAJUDICIAL.GOV.CO,,700014003001,,ORDINARIA,SINCELEJO,SINCELEJO,MANUEL ENRIQUE MANOTAS GRANADOS,CALLE 22 # 16-40,52827051,JUDICIAL,8
3690,JUZGADO PRIMERO PROMISCUO MUNICIPAL DE USIACURÍ,JUZGADO 001 PROMISCUO MUNICIPAL DE USIACURÍ,USIACURÍ,J01PRMPALUSIACURI@CENDOJ.RAMAJUDICIAL.GOV.CO,,088494089001,,ORDINARIA,BARRANQUILLA,SABANALARGA,RONALD CASTILLO GIL,CALLE 15#17-4,5-,JUDICIAL,8
3692,JUZGADO PRIMERO PROMISCUO MUNICIPAL MONTENEGRO QUINDÍO,,MONTENEGRO,J01PRMPALMTNEGRO@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3693,JUZGADO PROMISCUO MUNICIPAL  LA GLORIA . CESAR,JUZGADO 001 PROMISCUO MUNICIPAL DE LA GLORIA,LA GLORIA,J01PRMPALLAGLORIA@CENDOJ.RAMAJUDICIAL.GOV.CO,,203834089001,,ORDINARIA,VALLEDUPAR,AGUACHICA,PIEDAD DEL ROSARIO MONTERO,CALLE 2#5A-46,5683062,JUDICIAL,8
3694,JUZGADO DIECINUEVE LABORAL DEL CIRCUITO DE BOGOTÁ,,BOGOTÁ D.C.,JLATO19@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3695,JUZGADO ÚNICO PROMISCUO MUNICIPAL DE VILLAVIEJA HUILA,JUZGADO 001 PROMISCUO MUNICIPAL DE VILLAVIEJA,VILLAVIEJA,J01PRMPALVVJA@CENDOJ.RAMAJUDICIAL.GOV.CO,,418724089001,,ORDINARIA,NEIVA,NEIVA,OLGA  CASTRILLÓN  GARCIA,CALLE 4#4-80 - PISO 2,88797562-,JUDICIAL,8
3696,"JUZGADO SEGUNDO CIVIL MUNICIPAL DEL DEPARTAMENTO ARCHIPIÉLAGO DE SAN ANDRÉS , PROVIDENCIA Y SANTA CATALINA ISLAS",,PROVIDENCIA Y SANTA CATALINA ISLAS,0,,,,,,,,,,,8
3697,JUZGADO CINCUENTA Y TRES DE PEQUEÑAS CAUSAS Y COMPETENCIA EN BOGOTA,,BOGOTÁ D.C.,J53PQCCMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3699,JUZGADO PROMISCUO MUNICIPAL ULLOA VALLE,,ULLOA,J01PMULLOA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3700,JUZGADO PRIMERO LABORAL DEL CIRCUITO DE UBATÉ CUNDINAMARCA,,UBATÉ,J01LCTOUBATE@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3701,JUZGADO 86 CIVIL MUNICIPAL DE BOGOTÁ TRANSFORMADO TRANSITORIAMENTE EN JUZGADO 68 DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE DE BOGOTÁ,,BOGOTÁ D.C.,CMPL86BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,86,,,,,,,,8
3702,JUZGADO PROMISCUO MUNICIPAL SAMPUES SUCRE,,SAMPUÉS,JPRMPALSAMPUES@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3703,"JUZGADO 54 DE PEQUEÑAS CAUSAS  BOGOTÁ , D.C.",,BOGOTÁ D.C.,CMPL72BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,54,,,,,,,,8
3704,JUZGADO SEGUNDO DE PEQUEÑAS CAUSAS Y COMPETENCIAS MULTIPLES DE PALMIRA,,PALMIRA,J02PCCMPALMIRA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3705,JUZGADO PRIMERO LABORAL DEL CIRCUITO YOPAL - CASANARE,,YOPAL,J01LCTOYOPAL@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3706,JUZGADO SEGUNDO PROMISCUO MUNICIPAL DE GIRÓN,,GIRÓN,J02PRMPALSJGIRON@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3707,JUZGADO PROMISCUO MUNICIPAL HERVEO TOLIMA,,HERVEO,CONTACTENOS@BANCOCJASOCIAL.COM,,,,,,,,,,,8
3708,JUZGADO PRIMERO LABORAL DEL CIRCUITO BUENAVENTURA - VALLE DEL CAUCA,,BUENAVENTURA,J01LCBUENAVENTURA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3709,JUZGADO QUINTO DE FAMILIA DE IBAGUE TOLIMA,,IBAGUÉ,J05FCTOIBA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3710,JUZGADO SEGUNDO ADMINISTRATIVO ORAL DEL CIRCUITO DE ARAUCA,,ARAUCA,J2ADARAU@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3711,JUZGADO PROMISCUO MUNICIPAL DE PUERTO SANTANDER,JUZGADO 001 PROMISCUO MUNICIPAL DE PUERTO SANTANDER,PUERTO SANTANDER,JPRMUNICIPALPTOSTDER@CENDOJ.RAMAJUDICIAL.GOV.CO,,545534089001,,ORDINARIA,CÚCUTA,CÚCUTA,LEONARDO FABIO NIÑO  CHIA,CARRERA 2A#1-38 - BARRIO CENTRO,7-,JUDICIAL,8
3712,JUZGADO SEGUNDO CIVIL DEL CIRCUITO DE ZIPAQUIRÁ,JUZGADO 001 CIVIL DEL CIRCUITO DE ZIPAQUIRÁ,ZIPAQUIRÁ,YNINOG@CENDOJ.RAMAJUDICIAL.GOV.CO,,258993103001,,ORDINARIA,CUNDINAMARCA,ZIPAQUIRÁ,GIOVANNI YAIR  GUTIERREZ GOMEZ,CALLE 6#17-60 - PISO 2,1-np,JUDICIAL,8
3713,JUZGADO DIECISÉIS CIVIL MUNICIPAL DE ORALIDAD MEDELLÍN,JUZGADO 001 CIVIL MUNICIPAL DE MEDELLÍN,MEDELLÍN,CMPL16MED@CENDOJ.RAMAJUDICIAL.GOV.CO,,050014003001,,ORDINARIA,MEDELLÍN,MEDELLÍN,VICTOR DANIEL MUÑOZ  LONDOÑO,CARRERA 52#42-73 - PISO 11 OFICINA 1100 EDIFICIO JOSÉ FÉLIX DE RESTREPO,4-2328525 ext 2301,JUDICIAL,8
3714,JUZGADO PROMISCUO MUNICIPAL DE ACANDÍ,JUZGADO 001 PROMISCUO MUNICIPAL DE ACANDÍ,ACANDÍ,JPRM01ACANDI@NOTIFICACIONESRJ.GOV.CO,,270064089001,,ORDINARIA,QUIBDÓ,RIOSUCIO,JHOJAN RAY GENEZ  ALVAREZ,CARRERA 8#1-32 SUR,4-,JUDICIAL,8
3715,JUZGADO DIECINUEVE LABORAL DEL CIRCUITO DE BOGOTÁ D C,,BOGOTÁ D.C.,JLATO19@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3716,JUZGADO PROMISCUO MUNICIPAL JESUS MARIA SANTANDER,JUZGADO 001 PROMISCUO MUNICIPAL DE JESÚS MARÍA,JESÚS MARÍA,J01PRMPALJESUSMARIA@CENDOJ.RAMAJUDICIAL.GOV.CO,,683684089001,,ORDINARIA,SAN GIL,PUENTE NACIONAL,ADOLFO BARBOSA  CAMACHO,CALLE 5#5-16,(077) 7569605,JUDICIAL,8
3717,JUZGADO DÉCIMO ADMINISTRATIVO DE SINCELEJO,JUZGADO 001 ADMINISTRATIVO  DE SINCELEJO,SINCELEJO,ADM10SINC@CENDOJ.RAMAJUDICIAL.GOV.CO,,700013333001,,CONTENCIOSO ADMINISTRATIVO,SUCRE,SINCELEJO,CARLOS MARIO  DE LA ESPRIELLA  OYOLA,CARRERA 18 # 20-34,5-2825618,JUDICIAL,8
3718,JUZGADO SEGUNDO LABORAL DEL CIRCUITO PALMIRA,,PALMIRA,J02LCPAL@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3719,JUZGADO CUARTO DE FAMILIA DE BOGOTÁ,JUZGADO 001 DE FAMILIA  DE BOGOTÁ,BOGOTÁ D.C.,FLIA04BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,110013110001,,ORDINARIA,BOGOTÁ,BOGOTÁ,ALVARO JESÚS GUERRERO GARCIA,AVENIDA CARRERA 7#12C-23 - PISO 3,2822094,JUDICIAL,8
3720,JUZGADO SÉPTIMO CIVIL MUNICIPAL DE ORALIDAD DE MEDELLÍN,JUZGADO 001 CIVIL MUNICIPAL DE MEDELLÍN,MEDELLÍN,CMPL07MED@CENDOJ.RAMAJUDICIAL.GOV.CO,,050014003001,,ORDINARIA,MEDELLÍN,MEDELLÍN,VICTOR DANIEL MUÑOZ  LONDOÑO,CARRERA 52#42-73 - PISO 11 OFICINA 1100 EDIFICIO JOSÉ FÉLIX DE RESTREPO,4-2328525 ext 2301,JUDICIAL,8
3721,JUZGADO VEINTE CIVIL DEL CIRCUITO MEDELLÍN,JUZGADO 001 CIVIL DEL CIRCUITO DE MEDELLÍN,MEDELLÍN,CCTO20ME@CENDOJ.RAMAJUDICIAL.GOV.CO,,050013103001,,ORDINARIA,MEDELLÍN,MEDELLÍN,JOSE ALEJANDRO  GOMEZ OROZCO,CARRERA 52#42-73 - PISO 12 EDIFICIO JOSÉ FÉLIX DE RESTREPO,4-6042328525 ext 2001,JUDICIAL,8
3722,JUZGADO PROMISCUO MUNICIPAL DE SANTA ROSA DE OSOS,JUZGADO 001 PROMISCUO MUNICIPAL DE SANTA ROSA DE OSOS,SANTA ROSA DE OSOS,JPRMUNICIPALSROSOS@CENDOJ.RAMAJUDICIAL.GOV.CO,,056864089001,,ORDINARIA,ANTIOQUIA,SANTA ROSA DE OSOS,DANIEL LEON SANCHEZ ROJAS,CARRERA 31#29-05,4-8608502,JUDICIAL,8
3723,JUZGADO PRIMERO PROMISCUO MUNICIPAL PIENDAMO - CAUCA,,PIENDAMÓ,J01PRMPIENDAMO@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3724,JUZGADO PROMISCUO MUNICIPAL EL CHARCO - NARIÑO,JUZGADO 001 PROMISCUO MUNICIPAL DE EL CHARCO,EL CHARCO,J01PRMELCHARCO@CENDOJ.RAMAJUDICIAL.GOV.CO,,522504089001,,ORDINARIA,PASTO,TUMACO,EDWIN LEONARDO  MORAN,- CALLE PRINCIPAL,2-,JUDICIAL,8
3725,JUZGADO SEGUNDO LABORAL DEL CIRCUITO DE LA DORADA CALDAS,,LA DORADA,,,,,,,,,,,,8
3726,JUZGADO SEXTO DE PEQUEÑAS CAUSAS CIVILES Y COMPETENCIAS MÚLTIPLES SANTA MARTA,,SANTA MARTA,J06PQCPRMSMTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3727,JUZGADO QUINTO ( 5 ° ) DE EJECUCIÓN CIVIL MUNICIPAL DE BARRANQUILLA,,BARRANQUILLA,VENTANILLAJ05ECMBQUILLA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,5,,,,,,,,8
3728,JUZGADO SÉPTIMO ADMINISTRATIVO DEL CIRCUITO DE PEREIRA,,PEREIRA,ADM07PER@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3729,JUZGADO 28 FAMILIA CIRCUITO BOGOTÁ,,BOGOTÁ D.C.,FLIA28BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,28,,,,,,,,8
3730,JUZGADO TREINTA Y DOS CIVIL MUNICIPAL DE MEDELLÍN,,MEDELLÍN,CMPL32MED@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3731,JUZGADO SEXTO CIVIL DEL CIRCUITO  BOGOTÁ D.C.,,BOGOTÁ D.C.,J06CCTOBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
3732,JUZGADO PROMISCUO MUNICIPAL EL AGUILA VALLE,JUZGADO 001 PROMISCUO MUNICIPAL DE EL ÁGUILA,EL ÁGUILA,J01PMELAGUILA@CENDOJ.RAMAJUDICIAL.GOV.CO,,762434089001,,ORDINARIA,BUGA,CARTAGO,BIANCA MILDRED GONZALEZ BERMUDEZ,CALLE 9#3-02 - PISO 1,N/A-3164671666,JUDICIAL,8
3734,JUZGADO PROMISCUO MUNICIPAL DE SAN JUAN DE BETULIA,JUZGADO 001 PROMISCUO MUNICIPAL DE SAN JUAN BETULIA,SAN JUAN DE BETULIA,JPRMPALSANJUANBETULIA@CENDOJ.RAMAJUDICIAL.GOV.CO,,707024089001,,ORDINARIA,SINCELEJO,COROZAL,REGINALDO ALFONSO  DE LA OSSA PEREZ,CARRERA 6 # 7 - 52,310 363 29 63 - 316 691 76 59,JUDICIAL,8
3735,JUZGADO PROMISCUO MUNICIPAL SAN BERNARDO CUNDINAMARCA,JUZGADO 001 PROMISCUO MUNICIPAL DE SAN BERNARDO,SAN BERNARDO,JPRMPALSBERNA@CENDOJ.RAMAJUDICIAL.GOV.CO,,256494089001,,ORDINARIA,CUNDINAMARCA,FUSAGASUGÁ,EFRAIN CANTOR ESTEBAN,CALLE 6#3-43,-8680018,JUDICIAL,8
3736,JUZGADO SEGUNDO PROMISCUO MUNICIPAL  GUADUAS- CUNDINAMARCA,,GUADUAS,J02PRMPALGUADUAS@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,8
