entidad_id,nombre_extraido,nombre_real,ciudad,email_extraido,email_real,nit,cod_institucion,orden,sector,naturaleza_juridica,tipo_institucion,direccion,telefono,pagina_web,estado,representante,cargo_representante,total_registros
5000,SUPERINTENDENCIA DE SERVICIOS PÚBLICOS DOMICILIARIOS,SUPERINTENDENCIA DE SERVICIOS PUBLICOS DOMICILIARIOS,,SSPD@SUPERSERVICIOS.GOV.CO,SSPD@SUPERSERVICIOS.GOV.CO,800250984,33,NACIONAL,PLANEACIÓN,SUPERINTENDENCIA CON PERSONERÍA JURÍDICA,ADSCRITAS,CARRERA 18 # 84 35,6913005,www.superservicios.gov.co,ACTIVA,LIBARDO YANOD MARQUEZ ALDANA,SUPERINTENDENTE,3
5001,MUNICIPIO DE PALMIRA,,PALMIRA,,,,,,,,,,,,,,,3
5002,MUNICIPIO DE REMEDIOS,,REMEDIOS,HACIENDA@REMEDIOS-ANTIOQUIA.GOV.CO,,,,,,,,,,,,,,3
5007,SECRETARIA DE LA SALA CIVIL - FAMILIA DEL TRIBUNAL SUPERIOR DE BARRANQUILLA,,BARRANQUILLA,SECCFBQLLA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,,,,3
5026,SECRETARÍA DE TRÁNSITO Y TRANSPORTE DE EL SANTUARIO,,EL SANTUARIO,,,,,,,,,,,,,,,3
5028,MINISTERIO DEL TRABAJ,,,COBROCOACTIVO@MINTRABAJO.GOV.CO,,,,,,,,,,,,,,3
5031,MINISTERIO COLDEPORTES DEPORTE,,,CONTACTO@MINDEPORTE.GOV.CO,,,,,,,,,,,,,,3
5032,MINISTERIO DEL DEPORTE AUTO,MINISTERIO DEL DEPORTE,,CONTACTO@MINDEPORTE.GOV.CO,CONTACTO@MINDEPORTE.GOV.CO,899999306,8038,NACIONAL,DEPORTE,MINISTERIO,CABEZA,AVENIDA 68   55  65,4377030,https://www.mindeporte.gov.co,ACTIVA,PATRICIA DUQUE CRUZ,MINISTRO,3
5046,"FUNDACIÓN VICTOR MARTINEZ GUTIERREZ & ASOCIADOS "" CENTRO DE CONCILIACIÓN Y ARBITRAJE """,,GUTIÉRREZ,JPRMPALCOLEGIO@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,,,,3
5061,MUNICIPIO DE SAN GIL,CONCEJO DE SAN GIL,SAN GIL,VENTANILLAUNICA@SANGIL.GOV.CO,,800099824,1988,TERRITORIAL,NO APLICA,CONCEJO MUNICIPAL,NO APLICA,CALLE 12 N 9  51 FRENTE AL PARQUE PRINCIPAL,77243112,http://www.concejosangil.gov.co,ACTIVA,EDISON RANGEL GUERRERO,,3
5066,ACALDIA DE JAMUNDI,,JAMUNDÍ,SECRETARIA.HACIENDA@JAMUNDI.GOV.CO,,,,,,,,,,,,,,3
5068,CONTRALORÍA MUNICIPAL DE YUMBO,CONTRALORIA MUNICIPAL DE YUMBO,YUMBO,RESPONSABILIDADFISCAL@CONTRALORIAYUMBO-VALLE.GOV.CO,,800190982,2679,TERRITORIAL,NO APLICA,CONTRALORÍA MUNICIPAL,NO APLICA,CALLE 6 NO. 4-33 EDIFICIO YUMBO CENTRO EMPRESARIAL 4TO PISO,6955696,www.contraloriayumbo-valle.gov.co,ACTIVA,,,3
5069,MUNICIPIO DE CARTAGENA,,CARTAGENA DE INDIAS,,,,,,,,,,,,,,,3
5081,ALCALDIA DE SAMPUES,ALCALDIA DE SAMPUES,SAMPUÉS,ALCALDIA@SAMPUES-SUCRE.GOV.CO,,892280055,997,TERRITORIAL,NO APLICA,ALCALDÍA,ADSCRITAS,CARRERA 20 NO. 19-36,2838994,http://www.alcaldiadesampues.gov.co,ACTIVA,JAVIER ANDRES GENEY PEREZ,,3
5082,MUNICIPIO DE CURUMANI,,CURUMANÍ,COACTIVO@TRANSITOCURUMANI.COM,,,,,,,,,,,,,,3
5089,MUNICIPIO DE BUENAVISTA,,BUENAVISTA,ALCALDIA@BUENAVISTA-SUCRE.GOV.CO,,,,,,,,,,,,,,3
5091,ALCALDIA DE BUENAVISTA,ALCALDIA DE BUENAVISTA - QUINDIO,BUENAVISTA,ALCALDIA@BUENAVISTA-SUCRE.GOV.CO,,890001879,158,TERRITORIAL,NO APLICA,ALCALDÍA,ADSCRITAS,KRA 3A NO 2-29,7547005,http://buenavista-quindio.gov.co,ACTIVA,JHON STEBAN ARISTIZABAL RENDON,,3
5103,TRIBUNAL ADMINISTRATIVO DE CUNDINAMARCA  SECRETARÍA SECCIÓN TERCERA BOGOTA,,BOGOTÁ D.C.,NOTIFICACIONES@FIDUAGRARIA.GOV.CO,,,,,,,,,,,,,,3
5108,SERVICIO NACIONAL DE APRENDIZAJE SENA MEDELLIN,SERVICIO NACIONAL DE APRENDIZAJE,MEDELLÍN,YOROZCO@SENA.EDU.CO,GRUPOADMONDOCUMENTOS@SENA.EDU.CO,899999034,347,NACIONAL,TRABAJO,ESTABLECIMIENTO PÚBLICO,NO APLICA,CALLE 57 N 8  69,5461500,http://www.sena.edu.co,ACTIVA,JORGE EDUARDO LONDOÑO ULLOA,DIRECTOR GENERAL,3
5120,IDBM DE BRIGARD & MORALES,,MORALES,PMPAL01MA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,,,,3
5122,ALCALDÍA MUNICIPAL DE ZIPAQUIRÁ,ALCALDIA DE ZIPAQUIRA,ZIPAQUIRÁ,SECRETARIADEHACIENDA@ZIPAQUIRA-CUNDINAMARCA.GOV.CO,CONTACTENOS@ZIPAQUIRA-CUNDINAMARCA.GOV.CO,899999318,1286,TERRITORIAL,NO APLICA,ALCALDÍA,ADSCRITAS,CALLE 5 NO 7-70,5939150,http://www.zipaquira-cundinamarca.gov.co,ACTIVA,WILSON LEONAR GARCIA FAJARDO,ALCALDE,3
5124,ALCALDIA MUNICIPAL DE CAJAMARCA,ALCALDIA DE CAJAMARCA,CAJAMARCA,SECRETARIAHACIENDA@CAJAMARCA-TOLIMA.GOV.CO,,890700859,173,TERRITORIAL,NO APLICA,ALCALDÍA,ADSCRITAS,CALLE 6 Nº 7-52 ESQUINA,2870015,NO DISPONIBLE,ACTIVA,CAMILO ERNESTO VALENCIA AGUDELO,,3
5133,"JUZAADO SEGUNDO CIVIL DEL CIRCUITO  RIOHACHA , LA GUAJIRA",,RIOHACHA,J02CCTORIOHA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,,,,3
5147,MUNICIPIO DE MOÑITOS,,MOÑITOS,,,,,,,,,,,,,,,3
5160,MUNICIPIO DE PIJIÑO DEL CARMEN SECRETARIA DE HACIENDA,,PIJIÑO DEL CARMEN,ALCALDIA@PIJINODELCARMEN-MAGDALENA.GOV.CO,,,,,,,,,,,,,,3
5167,DEFENSORIA DEL CONSUMIDOR FINANCIERO LAGUADO GIRALDO,,GIRALDO,,,,,,,,,,,,,,,3
5169,ALCALDIA BANCO MAGDALENA,,,ALCALDIA@ARACATACA-MAGDALENA.GOV.CO,,,,,,,,,,,,,,3
5180,ALCALDÍA DE DONMATÍAS,,DONMATÍAS,COBROCOACTIVO@DONMATIAS-ANTIOQUIA.GOV.CO,,,,,,,,,,,,,,3
5189,MUNICIPIO DE FUNZA,,FUNZA,CONTACTENOS@FUNZA-CUNDINAMARCA.GOV.CO,,,,,,,,,,,,,,3
5190,SECRETARÍA DE TRÁNSITO Y TRANSPORTE DE CIMITARRA,,CIMITARRA,INFO@TRANSITOCIMITARRA.COM,,,,,,,,,,,,,,3
5193,MINISTERIO DE HACIENDA DIAN,,,LOZADAB@DIAN.GOV.CO,,,,,,,,,,,,,,2
5198,SECRETARIA DE HACIENDA SUBSECRETARIA DE GESTIÓN,,,,,,,,,,,,,,,,,2
5199,SECRETARÍA DE HACIENDA OFICINA DE IMPUESTOS,,,COBROCOACTIVO@IMPUESTOSOLEDAD-ATLANTICO.GOV.CO,,,,,,,,,,,,,,2
5200,SECRETARIA DE HACIENDA UNIDAD DE RENTAS,,,ATENCIONALCIUDADANO@CALDAS.GOV.CO,,,,,,,,,,,,,,2
5201,SECRETARÍA DE HACIENDA DEPARTAMENTAL ÁREA DE TRABAJO DE COBRO COACTIVO,,,GOBERNACION@NORTEDESANTANDER.GOV.CO,,,,,,,,,,,,,,2
5202,SECRETARIA DE HACIENDA DIRECCIÓN DE IMPUESTOS,,,,,,,,,,,,,,,,,2
5203,SECRETARÍA DE HACIENDA SANTA MARTHA,,,HACIENDA@SANTAMARTA.GOV.CO,,,,,,,,,,,,,,2
5204,SECRETARIA DISTRETAL DE HACIENDA,SECRETARIA DE HACIENDA DE BOGOTA,,RADICACIONHACIENDABOGOTA@SHD.GOV.CO,,899999061,6123,TERRITORIAL,NO APLICA,SECRETARIA DE DESPACHO,ADSCRITAS,CARRERA 30 N °  25 -90 P. 6,3385000,http://www.shd.gov.co,ACTIVA,,,2
5205,SECRETARÍA HACIENDA DE PEDECUESTA,SECRETARIA DE HACIENDA DE BOGOTA,,EMBARGOSCOACTIVO@ALCALDIADEPIEDECUESTA.GOV.CO,,899999061,6123,TERRITORIAL,NO APLICA,SECRETARIA DE DESPACHO,ADSCRITAS,CARRERA 30 N °  25 -90 P. 6,3385000,http://www.shd.gov.co,ACTIVA,,,2
5210,ALC,,,,,,,,,,,,,,,,,2
5211,BANCO COOPERATIVO COOP CENTRAL,,,,,,,,,,,,,,,,,2
5212,ICBF INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR CECILIA DE LA FUENTE DE LLERAS,,,ATENCIONALCIUDADANO@ICBF.GOV.CO,,,,,,,,,,,,,,2
5213,ALFREDO TORRES VASQUEZ,,,VENTANILLAJ04ECMBQUILLA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,,,,2
5214,MODELO INTEGRADO DE PLANEACIÓN Y GESTIÓN,,,PROCESOSJUDICIALES@CORPONOR.GOV.CO,,,,,,,,,,,,,,2
5215,COLPENSIONE,,,COBROCOACTIVO@COLPENSIONES.GOV.CO,,,,,,,,,,,,,,2
5216,CAJA DE SUELDOS DE RETIRO DE LA POLCIA NACIONAL CASUR,CAJA DE SUELDOS DE RETIRO DE LA POLICIA NACIONAL,,RADICACION@CASUR.GOV.CO,DIRECCION@CASUR.GOV.CO,899999073,254,NACIONAL,DEFENSA,ESTABLECIMIENTO PÚBLICO,ADSCRITAS,CARRERA 7 A 13  58,2860911,http://www.casur.gov.co,ACTIVA,ALVARO ANTONIO ARENAS MUÑOZ,DIRECTOR GENERAL DE ENTIDAD DESCENTRALIZADA ADSCRITA DEL SECTOR DEFENSA,2
5217,SYSTEMGROUP S.A.S.,,,,,,,,,,,,,,,,,2
5218,CORPONOR CUIDAMOS NUESTRO MUNDO,,,PROCESOSJUDICIALES@CORPONOR.GOV.CO,,,,,,,,,,,,,,2
5219,OFICINA FINANCIERA Y RECURSOS FÍSICOS,,,NOTIFICACIONESJUDICIALES@USCO.EDU.CO,,,,,,,,,,,,,,2
5220,SOLICITUD REGISTRO DE EMBARGO,,,CONTACTENOS@YOPAL-CASANARE.GOV.CO,,,,,,,,,,,,,,2
5221,MEJIA Y ASOCIADOS ABOGADOS ESPECIALIZADOS S.A.S.,,,SECRETARIAGENERAL@MEJIAYASOCIADOSABOGADOS.COM,,,,,,,,,,,,,,2
5222,TIGO,,,0,,,,,,,,,,,,,,2
5223,BBVA,,,J02CCTOFUNZA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,,,,2
5224,IMTTC,,,MEDIDASCAUTELARES@TRANSITOCLEMENCIA.GOV.CO,,,,,,,,,,,,,,2
5225,ANDRES,,,,,,,,,,,,,,,,,2
5226,SEGUROS DEL ESTADO S.A.,,,,,,,,,,,,,,,,,2
5227,INSTITUTO DISTRITAL DE PROTECCIÓN Y BIENESTAR ANIMAL,INSTITUTO DISTRITAL DE PROTECCION Y BIENESTAR ANIMAL,,PROTECCIONANIMAL@ANIMALESBOG.GOV.CO,,,2841,TERRITORIAL,NO APLICA,ESTABLECIMIENTO PÚBLICO,ADSCRITAS,CALLE 116 N 70 G 82,6477117,http://www.proteccionanimalbogota.gov.co,ACTIVA,,,2
5228,INVIAS INSTITUTO NACIONAL DE VIAS,INSTITUTO NACIONAL DE VIAS,,ATENCIONCIUDADANO@INVIAS.GOV.CO,,800215807,827,NACIONAL,TRANSPORTE,ESTABLECIMIENTO PÚBLICO,ADSCRITAS,CALLE 25 G 73 B 90 COMPLEJO EMPRESARIAL CENTRAL POINT,3770600,https://www.invias.gov.co,ACTIVA,JUAN CARLOS MONTENEGRO ARJONA,,2
5229,DECEVAL UNA COMPAÑÍA BVC,,,,,,,,,,,,,,,,,2
5230,"ASESORÍA JURÍDICA , CONTABLE Y FINANCIERA",,,,,,,,,,,,,,,,,2
5231,INSPECCION DE TRANSITO Y TRANSPORTE DE BARRANCABERME,INSPECCION DE TRANSITO Y TRANSPORTE DE BARRANCABERMEJA,,NOTIFICACIONES@TRANSITOBARRANCABERMEJA.GOV.CO,,890270948,4498,TERRITORIAL,NO APLICA,ORGANOS AUTÓNOMOS,ADSCRITAS,CARRERA 2 50 25,6228685,http://www.transitobarrancabermeja.gov.co,ACTIVA,CESAR AUGUSTO GUZMAN AREIZA,,2
5232,LAS CEBIAS,,,INFO@LASCEIBAS.GOV.CO,,,,,,,,,,,,,,2
5233,MUMCIPIO DE MEIVA,,,EVERARDO.LOZANO@ALCALDIANEIVA.GOV.CO,,,,,,,,,,,,,,2
5234,CENTRO DE CONCILIACIÓN EN DERECHO,,,CONTACTENOS@CORPORATIVOS.NET.CO,,,,,,,,,,,,,,2
5235,COLPATRIA CONSTRUCTORA,,,,,,,,,,,,,,,,,2
5236,CORNAJU,,,CORNAJU.INSOLVENCIA2@GMAIL.COM,,,,,,,,,,,,,,2
5237,CENTRO DE CONCILIACIÓN ARBITRAJE Y AMIGABLE COMPOSICIÓN JUSTICIA Y EQUIDAD,,,,,,,,,,,,,,,,,2
5238,GRUPO DE COBRO ADMINISTRATIVO COACTIVO,,,ATENCIONALCIUDADANO@CALDAS.GOV.CO,,,,,,,,,,,,,,2
5239,CENTRO DE ARBITRAJE CONCILIACIÓN Y AMIGABLE COMPOSICIÓN,,,,,,,,,,,,,,,,,2
5240,CAR - CORPONOR COBRO COACTIVO,,,,,,,,,,,,,,,,,2
5241,CENTRAL DE TRANSPORTES,CENTRAL DE TRANSPORTES ESTACION CUCUTA,,JURIDICA@TERMINALCUCUTA.GOV.CO,,890501433,1416,TERRITORIAL,NO APLICA,ESTABLECIMIENTO PÚBLICO,NO APLICA,AVENIDA 8 Nº 1-25,5724095,https://www.terminalcucuta.gov.co,ACTIVA,AMGELA VANESSA ESCAMILLA DURAN,,2
5242,CENTRO ADMINISTRATIVO MUNICIPAL CAM,,,CARTERA@EPA.GOV.CO,,,,,,,,,,,,,,2
5243,GRUPO JURÍDICO DEUDU S.A.S. -DEUDU,,,,,,,,,,,,,,,,,2
5244,DARLING N. BECERRA RAMÍREZ CONTADORA PÚBLICA,,,J01CMPALOCA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,,,,2
5245,UNIDAD NACIONAL DE PROTECCIÓN,UNIDAD NACIONAL DE PROTECCION,,CORRESPONDENCIA@UNP.GOV.CO,"ATENCIONALUSUARIO@UNP.GOV.CO
NOTIFICACIONESJUDICIALES@UNP.GOV.CO
NOTI.JUDICIALES@UNP.GOV.CO",900475780,8022,NACIONAL,INTERIOR,UNIDAD ADMINISTRATIVA ESPECIAL CON PERSONERÍA JURÍDICA,ADSCRITAS,CARRERA 63   14  97 SEDE CENTRAL,4269800,http://www.unp.gov.co,ACTIVA,AUGUSTO  RODRIGUEZ BALLESTEROS,"GERENTE, PRESIDENTE O DIRECTOR GENERAL O NACIONAL DE ENTIDAD DESCENTRALIZADA Ó D",2
5246,ITAU,,,,,,,,,,,,,,,,,2
5247,CORPORACION AUTONOMA DE LA FORNTERA NORORIENTAL CORPONOR,,,,,,,,,,,,,,,,,2
5248,SUPERTRONAPORTE,,,VENTANILLAUNICADERADICACION@SUPERTRANSPORTE.GOV.CO,,,,,,,,,,,,,,2
5249,ETTB,,,,,,,,,,,,,,,,,2
5250,MARTÍNEZ GRAJALES ABOGADOS,,,,,,,,,,,,,,,,,2
5251,JHONATAN ANDRES GOMEZ PORRAS,,,,,,,,,,,,,,,,,2
5252,BUFETE DE ABOGADOS REALES & AVILA,,,ADM01BQLLA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,,,,2
5253,HG LAWYERS,,,CONTACTO@HGLAWYERS.CO,,,,,,,,,,,,,,2
5254,CREDÎMIO LO MEJOR EN CRÉDITO,,,,,,,,,,,,,,,,,2
5255,SEDE DESCOCNENTRADA CASA DE JUSTICIA BARRIO ALFONSO LÓPEZ,,,J06PCCMCALI@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,,,,2
5256,JOHAN LATORRE,,,,,,,,,,,,,,,,,2
5257,EMPRESA IBAGUEREÑA DE ACUEDUCTO Y ALCANTARILLADO SA ESP IBAL,,,,,,,,,,,,,,,,,2
5258,REFINANCIA,,,,,,,,,,,,,,,,,2
5259,ITBOY,,,INFO@ITBOY.GOV.CO,,,,,,,,,,,,,,2
5260,54 DE PEQUEÑAS CAUSAS,,,CMPL72BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,,,,2
5261,CONFECÁMARAS RED DE CÁMARAS DE COMERCIO,,,,,,,,,,,,,,,,,2
5262,CODECHOCO,,,CONTACTO@CODECHOCO.GOV.CO,,,,,,,,,,,,,,2
5263,GRUPO GER SAS,,,,,,,,,,,,,,,,,2
5264,TABORDA ABOGADOS,,,,,,,,,,,,,,,,,2
5265,"COMERCIO , INDUSTRIA Y TURISMO","MINISTERIO DE COMERCIO, INDUSTRIA Y TURISMO",,INFO@MINCIT.GOV.CO,INFO@MINCIT.GOV.CO,830115297,5203,NACIONAL,COMERCIO INDUSTRIA Y TURISMO,MINISTERIO,CABEZA,CALLE 28 N 13 A 15,6067676,http://www.mincit.gov.co,ACTIVA,DIANA MARCELA MORALES ROJAS,MINISTRO,2
5266,SCOTIABANK,,,,,,,,,,,,,,,,,2
5267,SEGURIDAD SIEZ,,,,,,,,,,,,,,,,,2
5268,UZGADO PRIMERO PROMİSCUO MUNICIPAL,,,J01PRMSOC@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,,,,2
5269,EMPRESA SOCIAL DEL ESTADO  HOSPITAL SANTAMARIA,EMPRESA SOCIAL DEL ESTADO HOSPITAL DEL ROSARIO,,ATENCIONALUSUARIO@HOSPITALSANTAMARIA.GOV.CO,,891180039,3369,TERRITORIAL,NO APLICA,EMPRESAS SOCIALES DEL ESTADO,VINCULADAS,CARRERA 9 NO. 32 - 50 BARRIO  EL JARDIN,8381481,http://www.hospitaldelrosario.gov.co,ACTIVA,,,2
5270,UZGADO CUARTO CIVIL MUNICIPAL,,,J04CMBMEJA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,,,,2
5271,CENTRAL DE INVERSIONES CISA S.A,CENTRAL DE INVERSIONES S.A.,,CISA@CISA.GOV.CO,CISA@CENTRALDEINVERSIONES.COM.CO,860042945,6168,NACIONAL,HACIENDA Y CRÉDITO PÚBLICO,ESPECIAL,VINCULADAS,CALLE 63 N 11  09,5460400,http://www.cisa.gov.co,ACTIVA,NICOLAS CORSO SALAMANCA,PRESIDENTE DE ENTIDAD DESCENTRALIZADA,2
5272,UNIDAD ADMINISTRATIVA ESPECIAL DE AERONÁUTICA CIVIL,UNIDAD ADMINISTRATIVA ESPECIAL DE AERONAUTICA CIVIL,,GUSTAVO.MORENO@AEROCIVIL.GOV.CO,,899999059,5937,NACIONAL,TRANSPORTE,UNIDAD ADMINISTRATIVA ESPECIAL CON PERSONERÍA JURÍDICA,ADSCRITAS,AV. EL DORADO 103-15 NUEVO EDIFICIO AEROCIVIL,4251000,http://www.aerocivil.gov.co,ACTIVA,,,2
5273,UZGADO CUARTO TRANSITORIO DE PEQUEÑAS CAUSAS Y COMPETENCIAS MULTIPLE,,,J05CMMON@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,,,,2
5274,DIRECCION DE TRASNITO Y TRANSPORTE,,,EJECUCIONES@TRANSITOBUCARAMANGA.GOV.CO,,,,,,,,,,,,,,2
5275,UPERINTENDENCIA DE SOCIEDADES,,,MEDCAUTELATESADMON@SUPERSOCIEDADES.GOV.CO,,,,,,,,,,,,,,2
5276,"FONDO DE PRESTACIONES ECONÓMICAS , CESANTÍAS Y PENSIONES — - FONCEP NIT : 860.041.163-8","FONDO DE PRESTACIONES ECONOMICAS, CESANTIAS Y PENSIONES -FONCEP-",,SERVICIOALCIUDADANO@FONCEP.GOV.CO,,860041163,4308,TERRITORIAL,NO APLICA,ESTABLECIMIENTO PÚBLICO,ADSCRITAS,"CARRERA 6 N 14  98 TORRE A EDIFICIO CONDOMINIO PARQUE
SANTANDER",3076200,http://foncep.gov.co,ACTIVA,,,2
5277,"PRESTACIONES ECONÓMICAS , CESANTIAS Y PENSIONES","FONDO DE PRESTACIONES ECONOMICAS, CESANTIAS Y PENSIONES -FONCEP-",,SERVICIOALCIUDADANO@FONCEP.GOV.CO,,860041163,4308,TERRITORIAL,NO APLICA,ESTABLECIMIENTO PÚBLICO,ADSCRITAS,"CARRERA 6 N 14  98 TORRE A EDIFICIO CONDOMINIO PARQUE
SANTANDER",3076200,http://foncep.gov.co,ACTIVA,,,2
5278,EMPRESSS PÚBLICAS DE ARYMENIA LA EMPRESA DE TODOS,,,CARTERA@EPA.GOV.CO,,,,,,,,,,,,,,2
5279,BANCO AV VILLAS,,,NOTIFICACIONESJUDICIALES@BANCOAVVILLAS.COM.CO,,,,,,,,,,,,,,2
5280,ARANGO DIAZ ABOGADOS,,,CMPL11T@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,,,,2
5281,BANCO DE OCCIDENTE,,,,,,,,,,,,,,,,,2
5282,DEPARTAMENTO DE BOLOVAR,,,MEDIDASCAUTELARES@TRANSITOCLEMENCIA.GOV.CO,,,,,,,,,,,,,,2
5283,AVANCEMOS CENTRO DE CONCILIACION,,,,,,,,,,,,,,,,,2
5284,CORNAJU CENTRO DE CONCIL ACIÓN ARBITRAJE Y AMIGABLE COMPOS CIÓN,,,,,,,,,,,,,,,,,2
5285,GESTIÓN ADMINISTRATIVA Y FINANCIERA COMUNICADOS,,,RECAUDO@PUERTOSALGAR-CUNDINAMARCA.GOV.CO,,,,,,,,,,,,,,2
5286,GARROTE JURISTAS ASOCIADOS,,,,,,,,,,,,,,,,,2
5287,INSTITUTO DISTRITAL DE GESTION DE RIESGOS Y CAMBIO CLIMATICO,INSTITUTO DISTRITAL DE GESTION DE RIESGOS Y CAMBIO CLIMATICO,,NOTIFICACIONESJUDICIALES@IDIGER.GOV.CO,,800154275,4300,TERRITORIAL,NO APLICA,ESTABLECIMIENTO PÚBLICO,ADSCRITAS,DIAGONAL 47 N º  77 B - 09 INT 7,4297414,http://www.fopae.gov.co,ACTIVA,,,2
5288,ADMINISTRATIVO DE LA COMISIÓN DE REGULACIÓN DE COMUNICACIONES - CRC CON,,,CONTRIBUCION@CRCOM.GOV.CO,,,,,,,,,,,,,,2
5289,ANA MARÍA RODRIGUEZ ROJAS,,,OFIREGISCALI@SUPERNOTARIADO.GOV.CO,,,,,,,,,,,,,,2
5290,C & AE S.A.S- CONSULTORIA Y ASESORIA ESPECIALIZADA,,,CCTO01BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,,,,2
5291,MINISTERIO DE HACIENDA Y CRÉDITO PÚBLICO COLJUEGOS,MINISTERIO DE HACIENDA Y CREDITO PUBLICO,,CONTACTENOS@COLJUEGOS.GOV.CO,ATENCIONCLIENTE@MINHACIENDA.GOV.CO,899999090,4,NACIONAL,HACIENDA Y CRÉDITO PÚBLICO,MINISTERIO,CABEZA,CARRERA 8 N 6 C 38,3811700,http://www.minhacienda.gov.co,ACTIVA,GERMAN AVILA PLAZAS,MINISTRO,2
5292,ALCALDÍA MAYOR SECRETARÍA DE MOVILIDAD,,,EMBARGOSYDESEMBARGOSDGC@MOVILIDADBOGOTA.GOV.CO,,,,,,,,,,,,,,2
5293,ALCALDÍA DE NEGRO,,,ALCALDIA@RIONEGRO.GOV.CO,,,,,,,,,,,,,,2
5294,ALCALDÍA DE TRD,,,,,,,,,,,,,,,,,2
5295,ALCALDIA MUNICIPAL TELEFONO,,,,,,,,,,,,,,,,,2
5296,ALCALDÍA DE VERSIÓN,,,,,,,,,,,,,,,,,2
5297,ALCALDÍA DE RADICADO,,,,,,,,,,,,,,,,,2
5298,ALCALDÍA Y LOS CONTRIBUYENTES MENCIONADOS,,,,,,,,,,,,,,,,,2
5299,ALCALDÍA DE ALCALDÍAS,,,CONTACTENOS@ACACIAS.GOV.CO,,,,,,,,,,,,,,2
5300,ALCALDÍA DE MP,,,,,,,,,,,,,,,,,2
5301,ALCALDÍA DE SOYON,,,,,,,,,,,,,,,,,2
5302,ALCALDIA MAYUR,,,,,,,,,,,,,,,,,2
5303,ALCALDIA MUNICLPAL,,,TESORERIA@IBAGUE.GOV.CO,,,,,,,,,,,,,,2
5360,SECRETARÍA DE HACIENDA DIRECCION ADMINISTRATIVA DE TRANSITO Y TRANSPORTE,,,CONTACTENOS@ELSPINAL-TOLIMA.GOV.CO,,,,,,,,,,,,,,2
5361,SUBSECRETARIA DE TRÁNSITO Y MOVILIDAD,,,SUBTRANSITO@SANTAROSADECABAL-RISARALDA.GOV.CO,,,,,,,,,,,,,,2
5362,SECRETARÍA DE MOVILIDAD SANTA DE MARTA,,,TRANSITO@SANTAMARTA.GOV.CO,,,,,,,,,,,,,,2
5363,SECRETARÍA DE MOVILIDAD Y VIDA TERRITORIAL,,,MOVILIDADYVIDA@TUNJA.GOV.CO,,,,,,,,,,,,,,2
5377,SUBSISTEMA DE GESTIÓN ANTISOBORNO - IDU,,,,,,,,,,,,,,,,,2
5378,MUNICIPIO DE YOPAL  SECRETARÍA DE MOVILIDAD .,,YOPAL,CONTACTENOS@YOPAL-CASANARE.GOV.CO,,,,,,,,,,,,,,2
5412,INDUSTRIA SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO,SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO,,CONTACTENOS@SIC.GOV.CO,,800176089,31,NACIONAL,COMERCIO INDUSTRIA Y TURISMO,SUPERINTENDENCIA CON PERSONERÍA JURÍDICA,ADSCRITAS,"CARRERA 13 N 27  00 PISOS 3, 4, 5 Y 10",5870000,https://www.sic.gov.co/,ACTIVA,CIELO ELAINNE RUSINQUE URREGO,,2
5421,INSTITUTO DE TRANSITO Y TRANSPORTE DE ACACÍ,INSTITUTO DE TRANSITO Y TRANSPORTE DE CHARALA,,,,804015993,4574,TERRITORIAL,NO APLICA,ESTABLECIMIENTO PÚBLICO,ADSCRITAS,CARRERA  17   24 - 11,7258525,NO DISPONIBLE,ACTIVA,,,2
5424,ALCALDÍA DE PURIFICACIÓN,ALCALDIA DE PURIFICACION,PURIFICACIÓN,CONTACTENOS@PURIFICACION-TOLIMA.GOV.CO,,890701077,944,TERRITORIAL,NO APLICA,ALCALDÍA,ADSCRITAS,CARRERA. 4 NO. 8 - 122 BARRIO EL CAMELLON,2280049,http://www.purificacion-tolima.gov.co,ACTIVA,CRISTHIAN ANDRES BARRAGAN CORRECHA,,2
5434,ALCALDIA DEL MUNICIPIO DE MANI CASANARE,,MANÍ,IMPUESTOS@MANI-CASANARE.GOV.CO,,,,,,,,,,,,,,2
5439,SECRETARÍA DE HACIE,,,APOYOCOBROCOACTIVO@ALCALDIADEPIEDECUESTA.GOV.CO,,,,,,,,,,,,,,2
