entidad_id,nombre_normalizado,nombre_real,tipo,subtipo,categoria,nit,cod_institucion,email,direccion,telefono,ciudad,municipio_id,departamento_id,orden,sector,naturaleza_juridica,estado,representante,total_registros,num_variantes
4826,JUZGADO TRECE ADMINISTRATIVO ORAL DEL CIRCUITO JUDICIAL,,JUZGADO,ADMINISTRATIVO,JUDICIAL,,,ADM13BUC@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,3,2
4827,DIRECCION DE TRANSITO Y TRANSPORTE DE BUCARMANGA,DIRECCION DE TRANSITO Y TRANSPORTE - FLORIDABLANCA,TRANSITO,,COACTIVA,800115171,2740,,CALLE 9 NO 8-14,6187939,,,,TERRITORIAL,NO APLICA,ESTABLECIMIENTO PÚBLICO,ACTIVA,FERLEY GUILLERMO GONZALEZ ORTIZ,3,2
4828,JUZGADO PRIMERO DE FAMILIA DEL CIRCUITO DE C ARTAGENA,,JUZGADO,FAMILIA_CIRCUITO,JUDICIAL,,,J01FCTOCGENA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,BOGOTÁ,,,,,,,,3,1
4829,TRANSFORMADO TRANSITORIAMENTE EN EL JUZGADO CINCUENTA Y SIETE DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE,,JUZGADO,PEQUENAS_CAUSAS,JUDICIAL,,,CMPL75BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,3,1
4830,TRANSITORIAMENTE EN EL JUZGADO CINCUENTA Y SIETE DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE,,JUZGADO,PEQUENAS_CAUSAS,JUDICIAL,,,CMPL75BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,MEDELLÍN,,,,,,,,3,2
4831,JUZGADO 02 ADMINISTRATIVO BOLIVAR CARTAGENA,,JUZGADO,ADMINISTRATIVO,JUDICIAL,,,JADMIN02CTG@NOTIFICACIONESRJ.GOV.CO,,,CARTAGENA DE INDIAS,167,6,,,,,,3,2
4832,JUZGADO 41 CIVIL DEL CIRCUITO DEBOGOTÁ D.C,,JUZGADO,CIVIL_CIRCUITO,JUDICIAL,,,CCTO41BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,3,1
4833,JUZGADO 02 MUNICIPAL PEQUEÑAS CAUSAS LABORALES N DE SANTANDER CÚCUTA,,JUZGADO,LABORAL,JUDICIAL,,,J02MPCLCUC@CENDOJ.RAMAJUDICIAL.GOV.CO,,,CÚCUTA,823,23,,,,,,3,1
4834,MUNICIPIO GESTION,,MUNICIPIO,,COACTIVA,,,,,,,,,,,,,,3,1
4835,JUZGADO PROMISCUO MUNICIPAL DE MARGARITA BOLIVAR,JUZGADO 001 PROMISCUO MUNICIPAL DE BOLÍVAR,JUZGADO,PROMISCUO_MUNICIPAL,JUDICIAL,,051014089001,J01PRMMARGARITA@CENDOJ.RAMAJUDICIAL.GOV.CO,CALLE 50#48-46,4-,MARGARITA,177,6,ORDINARIA,JUDICIAL,,,SANDRA PATRICIA JARAMILLO ANDRADE,3,1
4836,JUZGADO SEGUNDO CIVIL DE PEQUEÑAS CAUSAS Y COMPETENCIAS MULTIPLES,,JUZGADO,CIVIL,JUDICIAL,,,CMPAL04SINC@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,3,1
4837,LA E.S.E. CAMU PUEBLO NUEVO,,OTRO,,COACTIVA,,,CARTERA@ESECAMU-PUEBLONUEVO-CORDOBA.GOV.CO,,,PUEBLO NUEVO,620,15,,,,,,3,2
4838,JUZGADO PROMISCUO MUNICIPAL DE ARBOLEDA,JUZGADO 001 PROMISCUO MUNICIPAL DE ARBOLEDA,JUZGADO,PROMISCUO_MUNICIPAL,JUDICIAL,,520514089001,JPRMPALALEDA@CENDOJ.RAMAJUDICIAL.GOV.CO,- PALACIO DE JUSTICIA,2-,ARBOLEDA,752,22,ORDINARIA,JUDICIAL,,,EYVAR RICARDO  CIFUENTES  CORDOBA,3,1
4839,JUZGADO CINCUENTA Y   JUZGADO CINCUENTA Y CINCO DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE,JUZGADO 001 DE PEQUEÑAS CAUSAS  Y COMPETENCIA MÚLTIPLE DE MEDELLÍN,JUZGADO,PEQUENAS_CAUSAS,JUDICIAL,,050014189001,CMPL73BT@CENDOJ.RAMAJUDICIAL.GOV.CO,"CARRERA 52#71-84 - OFICINA 106, CASA DE JUSTICIA EL BOSQUE",4-,MEDELLÍN,,,ORDINARIA,JUDICIAL,,,MARIA CLARA GIRALDO ACEVEDO,3,3
4840,JUZGADO CINCUENTA Y JUDICATURA CINCO DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE,,JUZGADO,PEQUENAS_CAUSAS,JUDICIAL,,,CMPL73BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,MEDELLÍN,,,,,,,,3,3
4841,MINISTERIO DEL TRABAJO GRUPO,MINISTERIO DEL TRABAJO,MINISTERIO,TRABAJO,COACTIVA,8301152263,8007,,"CARRERA 7 - 31 10 EDIFICIO WORKTECH CENTER II P. H. – WTC PISOS 5, 8, 9, 10, 12, 17, 18, 19, 20, 21, 22, 23, 24 Y25",5185830,,,,NACIONAL,TRABAJO,MINISTERIO,ACTIVA,ANTONIO ERESMID SANGUINO PAEZ,3,1
4842,MINISTERIO DEL TRABAJO OFICINA,MINISTERIO DEL TRABAJO,MINISTERIO,TRABAJO,COACTIVA,8301152263,8007,COBROCOACTIVO@MINTRABAJO.GOV.CO,"CARRERA 7 - 31 10 EDIFICIO WORKTECH CENTER II P. H. – WTC PISOS 5, 8, 9, 10, 12, 17, 18, 19, 20, 21, 22, 23, 24 Y25",5185830,,,,NACIONAL,TRABAJO,MINISTERIO,ACTIVA,ANTONIO ERESMID SANGUINO PAEZ,3,1
4843,JUZGADO SETENTA Y DOS CIVIL MUNICIPAL CONVERTIDO,,JUZGADO,CIVIL_MUNICIPAL,JUDICIAL,,,,,,,,,,,,,,3,1
4844,JUZGADO SETENTA Y DOS CIVIL MUNICIPALCONVERTIDO TRANSITORIAMENTE EN EL JUZGADO 54 DE PEQUEÑAS,,JUZGADO,CIVIL_MUNICIPAL,JUDICIAL,,,CMPL72BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,3,3
4845,JUZGADO PROMISCUO MUNICIPAL DE BRICEÑO BOYACÁ,JUZGADO 001 PROMISCUO MUNICIPAL DE BRICEÑO,JUZGADO,PROMISCUO_MUNICIPAL,JUDICIAL,,051074089001,OLPRMPALBRICENO@CENDOJ.RAMAJUDICIAL.GOV.CO,CALLE 10#10-20 - CALLE 10 N. 10-20 PISO 2 BRICEÑO ANTIOQQUIA PI 2,4-,BRICEÑO,213,7,ORDINARIA,JUDICIAL,,,CLAUDIA PATRICIA MARTINEZ  CASTELLANOS,3,3
4846,HOSPITAL LOCAL SAN BENITO ABAD E.S.E,HOSPITAL LOCAL SAN BENITO ABAD - SUCRE,OTRO,,COACTIVA,823002356,3472,GERENTE@HOSPITALOCALSANBENITOABAD.GOV.CO,CALLE 13 Nº 7A-42,2930158,SAN BENITO ABAD,998,29,TERRITORIAL,NO APLICA,EMPRESAS SOCIALES DEL ESTADO,ACTIVA,,3,2
4847,JUZGADO VEINTICINCO 25 DE FAMILIA DE BOGOTA,,JUZGADO,FAMILIA,JUDICIAL,,,FLIA25BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,BOGOTÁ D.C.,1104,5,,,,,,3,3
4848,JUZGADO PROMISCUO MUNICIPAL SANDONÁ NARIÑO,,JUZGADO,PROMISCUO_MUNICIPAL,JUDICIAL,,,J02PRMPALSANDONA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,SANDONÁ,805,22,,,,,,3,3
4849,JUZGADO TREINTA Y CINCO 35 ADMINISTRATIVO,,JUZGADO,ADMINISTRATIVO,JUDICIAL,,,CORRESCANBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,3,1
4850,JUZGADO COMPETENCIA SEXTO CIVIL DE PEQUEÑAS CAUSAS Y CARRERA MULTIPLE DE BOGOTA D.C,,JUZGADO,CIVIL,JUDICIAL,,,J06PQCCMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,BOGOTÁ D.C.,1104,14,,,,,,3,3
4851,JUZGADO CUARTO ADMINISTRATIVO ORAL DE CÚCUTA,,JUZGADO,ADMINISTRATIVO,JUDICIAL,,,ADM04CUC@CENDOJ.RAMAJUDICIAL.GOV.CO,,,CÚCUTA,823,23,,,,,,3,1
4852,JUZGADO PROMISCUO MUNICIPAL FALAN,JUZGADO 001 PROMISCUO MUNICIPAL DE FALAN,JUZGADO,PROMISCUO_MUNICIPAL,JUDICIAL,,732704089001,J01PRMPALFALAN@CENDOJ.RAMAJUDICIAL.GOV.CO,- CASA MUNICIPAL,8-,FALÁN,1023,30,ORDINARIA,JUDICIAL,,,EDGARDO TOLOZA VILLABONA,3,2
4853,MUNICIPIO DE SAN CARLOS DE GUAROA - META,,MUNICIPIO,,COACTIVA,,,ALCALDIA@SANCARLOSDEGUAROA-META.GOV.CO,,,SAN CARLOS DE GUAROA,744,21,,,,,,3,2
4854,JUZGADO PROMISCUO MUNICIPAL DE INZÁ,JUZGADO 001 PROMISCUO MUNICIPAL DE INZÁ,JUZGADO,PROMISCUO_MUNICIPAL,JUDICIAL,,193554089001,J01PRMINZA@CENDOJ.RAMAJUDICIAL.GOV.CO,CALLE 5#3-35 - INZÁ - CAUCA,2-602 8222255 Ext. 891,INZÁ,403,11,ORDINARIA,JUDICIAL,,,JUAN CARLOS VALENCIA  PEÑA,3,2
4855,JUZGADO OCTAVO LABORAL DEL,,JUZGADO,LABORAL,JUDICIAL,,,,,,,,,,,,,,3,1
4856,JUZGADO SEGUNDO PROMISCUO MUNICIPAL JAMUNDI,,JUZGADO,PROMISCUO_MUNICIPAL,JUDICIAL,,,J02PMJAMUNDI@CENDOJ.RAMAJUDICIAL.GOV.CO,,,JAMUNDÍ,1076,31,,,,,,3,3
4857,JUZGADO SESENTA Y TRES 63 ADMINISTRATIVO,,JUZGADO,ADMINISTRATIVO,JUDICIAL,,,CORRESCANBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,3,1
4858,JUZGADO SEGUNDO PROMISCUO MUNICIPAL MAICAO,,JUZGADO,PROMISCUO_MUNICIPAL,JUDICIAL,,,J02PRMPALMAICAO@CENDO.RAMAJUDICIAL.GOV.CO,,,MAICAO,684,19,,,,,,3,2
4859,JUZGADO PROMISCUO MUNICIPAL FOSCA CUNDINAMARCA,,JUZGADO,PROMISCUO_MUNICIPAL,JUDICIAL,,,JPRMPALFOSCA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,FOSCA,516,14,,,,,,3,1
4860,JUZGADO DIECINUEVE CIVIL DEL CIRCUITO DE BTA,,JUZGADO,CIVIL_CIRCUITO,JUDICIAL,,,CCTO19BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,MEDELLÍN,,,,,,,,3,1
4861,SECRETARIA DE HACIENDA MUNICIPAL DE LA JAGUA DE IBIRICO - CESAR,,SECRETARIA,HACIENDA,COACTIVA,,,ALCALDÍA@LAJAGUADEIBIRICO-CESAR.GOV.CO,,,LA JAGUA DE IBIRICO,445,12,,,,,,3,2
4862,JUZGADO TREINTA Y SIETE CIVIL DEL CIRCUITO DE BOGOTA D C,,JUZGADO,CIVIL_CIRCUITO,JUDICIAL,,,CCTO37BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,BOGOTÁ D.C.,1104,14,,,,,,3,3
4863,JUZGADO OCTAVO MUNICIPAL DE PEQUEÑAS CAUSAS Y MULTIPLE,,JUZGADO,MUNICIPAL,JUDICIAL,,,,,,MEDELLÍN,,,,,,,,3,1
4864,JUZGADO 001 CIVIL DEL CIRCUITO CON CONOCIMIENTO,,JUZGADO,CIVIL_CIRCUITO,JUDICIAL,,,JCCTOCALARCA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,ANDES,,,,,,,,3,1
4865,JUZGADO ÚNICO PROMISCUO MUNICIPAL DE CURILLO CAQUETA,JUZGADO 001 PROMISCUO MUNICIPAL DE CURILLO,JUZGADO,PROMISCUO_MUNICIPAL,JUDICIAL,,182054089001,JPRMPALCLLO@CENDOJ.RAMAJUDICIAL.GOV.CO,CALLE 10#4-00,8-3208235451,CURILLO,358,9,ORDINARIA,JUDICIAL,,,GERMAN DE JESUS  HOYOS RAVE,3,1
4866,JUZGADO 01 LABORAL CIRCUITO MAGDALENA SANTA MARTA,,JUZGADO,LABORAL_CIRCUITO,JUDICIAL,,,J01LCSMTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,SANTA MARTA,716,20,,,,,,3,1
4867,JUZGADO 09 ADMINISTRATIVO TOLIMA IBAGUÉ,,JUZGADO,ADMINISTRATIVO,JUDICIAL,,,ADM09IBAGUE@CENDOJ.RAMAJUDICIAL.GOV.CO,,,IBAGUÉ,1029,30,,,,,,3,1
4868,JUZGADO PROMISCUO MUNICIPAL DE RÁQUIRA,JUZGADO 001 PROMISCUO MUNICIPAL DE RÁQUIRA,JUZGADO,PROMISCUO_MUNICIPAL,JUDICIAL,,156004089001,JPRMPALRAQUIRA@CENDOJ.RAMAJUDICIAL.GOV.CO,CARRERA 5#1-05,8-,RÁQUIRA,279,7,ORDINARIA,JUDICIAL,,,YOLANDA  LANDINEZ MARTINEZ,3,1
4869,JUZGADO PRIMERO ADMINISTRATIVO DEL CIRCUITO DE POPAYÁN,,JUZGADO,ADMINISTRATIVO,JUDICIAL,,,J01ADMPAYAN@CENDOJ.RAMAJUDICIAL.GOV.CO,,,POPAYÁN,416,11,,,,,,3,1
4870,JUZGADO PRIMERO MUNICIPAL DE PEQUEÑAS CAUSAS Y COMPETENCIAS MULTIPLES DE NEIVA,,JUZGADO,MUNICIPAL,JUDICIAL,,,J01PQCCMNEI@CENDOJ.RAMAJUDICIAL.GOV.CO,,,NEIVA,658,18,,,,,,3,3
4871,JUZGADO VEINTIDOS LABORAL DEL CIRCUITO DE MEDELLIN,,JUZGADO,LABORAL_CIRCUITO,JUDICIAL,,,J22LABMED@CENDOJ.RAMAJUDICIAL.GOV.CO,,,MEDELLÍN,73,2,,,,,,3,3
4872,JUZGADO 02 PEQUEÑAS CAUSAS COMPETENCIA MULTIPLE,,JUZGADO,PEQUENAS_CAUSAS,JUDICIAL,,,J02PQCCMCUC@CENDOJ.RAMAJUDICIAL.GOV.CO,,,MEDELLÍN,,,,,,,,3,2
4873,JUZGADO QUINTO MUNICIPAL DE PEQUEÑAS CAUSAS LABORALES DE BOGOTÁ,JUZGADO 001  MUNICIPAL DE PEQUEÑAS CAUSAS LABORALES DE BOGOTÁ,JUZGADO,LABORAL,JUDICIAL,,110014105001,J05LPCBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,CALLE 14#7-36 - ED NEMQUETEBA PI 9,NR,BOGOTÁ D.C.,1104,5,ORDINARIA,JUDICIAL,,,JAIME FERNANDO MORA RAMOS,3,1
4874,JUZGADO SEXTO DE FAMILIA DE BOGOTÁ,JUZGADO 001 DE FAMILIA  DE BOGOTÁ,JUZGADO,FAMILIA,JUDICIAL,,110013110001,FLIA06BT@CENDOJ.RAMAJUDICIAL.GOV.CO,AVENIDA CARRERA 7#12C-23 - PISO 3,2822094,BOGOTÁ D.C.,1104,5,ORDINARIA,JUDICIAL,,,ALVARO JESÚS GUERRERO GARCIA,3,3
4875,JUZGADO CINCUENTA Y OCHO 58 CIVIL MUNICIPAL,,JUZGADO,CIVIL_MUNICIPAL,JUDICIAL,,,CMPL58BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,3,1
4876,UNIDAD AMINISTRATIVA ESPECIAL DE SERVICIOS PÚBLICOS - UAESP,UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PUBLICOS,ESP,,COACTIVA,900126860,6218,,CALLE 52 N °  13 - 64 PISO 6,3580400,,,,TERRITORIAL,NO APLICA,UNIDAD ADMINISTRATIVA ESPECIAL CON PERSONERÍA JURÍDICA,ACTIVA,,3,1
4877,JUZGADO 08 FAMILIA SANTANDER BUCARAMANGA,,JUZGADO,FAMILIA,JUDICIAL,,,J08FABUC@CENDOJ.RAMAJUDICIAL.GOV.CO,,,BUCARAMANGA,903,28,,,,,,3,1
4878,JUZGADO VEINTICINCO ( 25 ) DE PEQUEÑAS COMPETENCIA MÚLTIPLE DE LA SEDE ANTES JUZGADO PRIMERO ( 751 ) CIVIL DESCONGESTIÓN DE KENNEDY,,JUZGADO,PEQUENAS_CAUSAS,JUDICIAL,,,J01PQCCMKBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,3,3
4879,MINISTERIO DE MINAS,MINISTERIO DE MINAS Y ENERGIA,MINISTERIO,DE MINAS,COACTIVA,899999022,9,LINEAETICA@MINENERGIA.GOV.CO,CALLE 43 N 57  31 CAN  HORARIO DE ATENCION DE 7:00AM A 4:00PM,2200300,,,,NACIONAL,MINAS Y ENERGIA,MINISTERIO,ACTIVA,EDWIN PALMA EGEA,3,3
4880,JUZGADO SETENTA CIVIL MUNICIPAL CONVERTIDO TRANSITORIAMENTE EN JUZGADO CINCUENTA Y DOS DE PEQUEÑAS CAUSAS Y COMPETENCIA MULTIPLE DE BOGOT,,JUZGADO,PEQUENAS_CAUSAS,JUDICIAL,,,CMPL70BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,3,3
4881,JUZGADO SEGUNDO PROMISCUO DE FAMILIA PITALITO,,JUZGADO,PROMISCUO_FAMILIA,JUDICIAL,,,J02PRFCTOPIT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,PITALITO,663,18,,,,,,3,1
4882,JUZGADO 01 PROMISCUO MUNICIPAL SANTANDER,,JUZGADO,PROMISCUO_MUNICIPAL,JUDICIAL,,,JPRMUNICIPALELZUL@CENDOJ.RAMAJUDICIAL.GOV.CO,,,PUERTO SANTANDER,,28,,,,,,3,2
4883,JUZGADO DIECISIETE 17 DE FAMILIA DE ORALIDAD,,JUZGADO,FAMILIA,JUDICIAL,,,FLIA17BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,3,2
4884,JUZGADO PRIMERO ADMINISTRATIVO DE FACATATIVÁ,JUZGADO 001 ADMINISTRATIVO  DE FACATATIVÁ,JUZGADO,ADMINISTRATIVO,JUDICIAL,,252693333001,JADMINFAC@CENDOJ.RAMAJUDICIAL.GOV.CO,CARRERA 1#1-27,1-3532666 ext 51185,FACATATIVÁ,514,14,CONTENCIOSO ADMINISTRATIVO,JUDICIAL,,,ELKIN MAURICIO LEGARDA NARVAEZ,3,2
4885,JUZGADO 015 CIVIL MUNICIPAL,JUZGADO 015 CIVIL MUNICIPAL DE MEDELLÍN,JUZGADO,CIVIL_MUNICIPAL,JUDICIAL,,050014003015,VENTANILLAJ03ECMBQUILLA@CENDOJ.RAMAJUDICIAL.GOV.CO,CARRERA 52#42-73 - PISO 15 EDIFICIO JOSÉ FÉLIX DE RESTREPO,4-2328525-ext2315,MEDELLÍN,,,ORDINARIA,JUDICIAL,,,JUAN ESTEBAN VALENCIA RICO,3,1
4886,JUZGADO 001 CIVIL MUNICIPAL,JUZGADO 001 CIVIL MUNICIPAL DE MEDELLÍN,JUZGADO,CIVIL_MUNICIPAL,JUDICIAL,,050014003001,VENTANILLAJ03ECMBQUILLA@CENDOJ.RAMAJUDICIAL.GOV.CO,CARRERA 52#42-73 - PISO 11 OFICINA 1100 EDIFICIO JOSÉ FÉLIX DE RESTREPO,4-2328525 ext 2301,MEDELLÍN,,,ORDINARIA,JUDICIAL,,,VICTOR DANIEL MUÑOZ  LONDOÑO,3,1
4887,JUZGADO 001 PROMISCUO MUNICIPAL,JUZGADO 001 PROMISCUO MUNICIPAL DE ABEJORRAL,JUZGADO,PROMISCUO_MUNICIPAL,JUDICIAL,,050024089001,J01PRMPALPCOLOMBIA@CENDOJ.RAMAJUDICIAL.GOV.CO,CARRERA 51#49-54,4-8647162,ABEJORRAL,,,ORDINARIA,JUDICIAL,,,SANDRA MILENA CARDONA HOYOS,3,1
4888,JUZGADO DE CIRCUITO PROMISCUO 001,JUZGADO 001 PROMISCUO DEL CIRCUITO DE ABEJORRAL,JUZGADO,PROMISCUO_MUNICIPAL,JUDICIAL,,050023189001,,CARRERA 51#49-54 - PISO 2,N/A-604-864-70-68,ABEJORRAL,,,ORDINARIA,JUDICIAL,,,SERGIO  ZAPATA  PATIÑO,3,1
4889,JUZGADO TREINTA Y SIETE 37 DE PEQUEÑAS CAUSAS Y COMPETENCIA  DE BOGOTÁ D.C.,,JUZGADO,,JUDICIAL,,,J37PCCMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,BOGOTÁ D.C.,1104,14,,,,,,3,2
4890,JUZGADO ONCE ADMINISTRATIVO ORAL DEL CIRCUITO DE BARRANQUILLA,,JUZGADO,ADMINISTRATIVO,JUDICIAL,,,ADM11BQLLA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,BARRANQUILLA,136,4,,,,,,3,2
4891,MUNICIPIO DE CARTAGO,,MUNICIPIO,,COACTIVA,,,UNIDADCOBROCOACTIVO@CARTAGOVALLE.GOV.CO,,,CARTAGO,1067,31,,,,,,3,2
4892,JUZGADO 001 CIVIL DEL CIRCUITO CON CONOCIMIENTO EN ASUNTOS  LABORALES DE SEVILLA VALLE DEL CAUCA,JUZGADO 001 CIVIL DEL CIRCUITO CON CONOCIMIENTO EN ASUNTOS LABORALES DE SEVILLA,JUZGADO,LABORAL_CIRCUITO,JUDICIAL,,767363112001,J01CCSEVILLA@CENDOJ.RAMAJUDICIAL.GOV.CO,CARRERA 47#48-44 - PISO 2. PI 2,2-300 1800804,SEVILLA,1087,31,ORDINARIA,JUDICIAL,,,DARIO ALBERTO  ARBELAEZ  CIFUENTES,3,2
4893,JUZGADO PRIMERO ADMINISTRATIVO ORAL DEL CIRCUITO JUDICIAL DE BUCARAMANGA,,JUZGADO,ADMINISTRATIVO,JUDICIAL,,,ADM01BUC@CENDOJ.RAMAJUDICIAL.GOV.CO,,,BUCARAMANGA,903,28,,,,,,3,2
4894,TRIBUNAL ADMINSTRATIVO DE ANTIOQUIA,,TRIBUNAL,,JUDICIAL,,,MEMORIALESTAANT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,2,,,,,,3,1
4895,JUZGADO 02 CIVIL MUNICIPAL ATLÁNTICO BARRANQUILLA,,JUZGADO,CIVIL_MUNICIPAL,JUDICIAL,,,CMUN02BA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,BARRANQUILLA,136,4,,,,,,3,1
4896,JUZGADO 002 LABORAL DEL CIRCUITO,JUZGADO 002 LABORAL DEL CIRCUITO DE AGUACHICA,JUZGADO,LABORAL_CIRCUITO,JUDICIAL,,200113105002,J02LCTOTULUA@CENDOJ.RAMAJUDICIAL.GOV.CO,CALLE 5A#11-44,5-,AGUACHICA,,,ORDINARIA,JUDICIAL,,,JUAN ALEJANDRO OLAVE JIMENEZ,3,1
4897,JUZGADO DE CIRCUITO LABORAL 002 NEIVA - HUILA,JUZGADO 002 LABORAL  DE NEIVA,JUZGADO,LABORAL_CIRCUITO,JUDICIAL,,410013105002,LCTO02NEI@CENDOJ.RAMAJUDICIAL.GOV.CO,CARRERA 4 # 6-99 - OFICINA 702,-88710488,NEIVA,658,18,ORDINARIA,JUDICIAL,,,ALVARO ALEXI DUSSAN  CASTRILLON,3,2
4898,JUZGADO PROMISCUO MUNICIPAL DE CAMPO DE LA CRUZ,JUZGADO 001 PROMISCUO MUNICIPAL DE CAMPO DE LA CRUZ,JUZGADO,PROMISCUO_MUNICIPAL,JUDICIAL,,081374089001,J01PRMPALCAMPOCRUZ@CENDOJ.RAMAJUDICIAL.GOV.CO,CALLE 9#8-110,5-3885005,CAMPO DE LA CRUZ,137,4,ORDINARIA,JUDICIAL,,,JEYSON MANUEL JIMEÑEZ  MOLINARES,3,1
4899,JUZGADO PROMISCUO MUNICIPAL LA PRIMAVERA VICHADA,JUZGADO 001 PROMISCUO MUNICIPAL DE LA PRIMAVERA,JUZGADO,PROMISCUO_MUNICIPAL,JUDICIAL,,995244089001,J01PRMLAPRIMAVERA@CENDOJ.RAMAJUDICIAL.GOV.CO,CARRERA 9#5-90,-3143551768,LA PRIMAVERA,1101,33,ORDINARIA,JUDICIAL,,,DIEGO ARMANDO REY AMORTEGUI,3,1
4900,JUZGADO VEINTIUNO CIVIL DEL CIRCUITO DE ORALIDAD DE MEDELLÍN,JUZGADO 001 CIVIL DEL CIRCUITO DE MEDELLÍN,JUZGADO,CIVIL_CIRCUITO,JUDICIAL,,050013103001,CCTO21ME@CENDOJ.RAMAJUDICIAL.GOV.CO,CARRERA 52#42-73 - PISO 12 EDIFICIO JOSÉ FÉLIX DE RESTREPO,4-6042328525 ext 2001,MEDELLÍN,73,2,ORDINARIA,JUDICIAL,,,JOSE ALEJANDRO  GOMEZ OROZCO,3,2
4901,JUZGADO CINCUENTA Y DOS DE PEQUEÑAS CAUSAS Y COMPETENCIAS MULTIPLE DE BOGOTA,,JUZGADO,,JUDICIAL,,,CMPL70BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,BOGOTÁ D.C.,1104,5,,,,,,3,3
4902,ALCALDÍA DE MALAMBO,ALCALDIA DE MALAMBO,ALCALDIA,,COACTIVA,890114335,744,TRANSITO@MALAMBO-ATLANTICO.GOV.CO,CALLE 11 CARRERA 15 ESQUINA,3767471,MALAMBO,142,4,TERRITORIAL,NO APLICA,ALCALDÍA,ACTIVA,YENIS OROZCO BONETT,3,3
4903,JUZGADO 85 CIVIL MUNICIPAL,,JUZGADO,CIVIL_MUNICIPAL,JUDICIAL,,,CMPL85BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,3,1
4904,INSTITUTO MUNICIPAL DE TRASPORTE Y TRANSITO DE CERETÉ,INSTITUTO MUNICIPAL DE TRANSPORTE Y TRANSITO DE CERETE,OTRO,,COACTIVA,900185593,4731,,CEREABASTOS BLOQUE A - PISO 1,7641537,CERETÉ,607,15,TERRITORIAL,NO APLICA,ESTABLECIMIENTO PÚBLICO,ACTIVA,,3,3
4905,JUZGADO 012 CIVIL MUNICIPAL,JUZGADO 012 CIVIL MUNICIPAL DE MEDELLÍN,JUZGADO,CIVIL_MUNICIPAL,JUDICIAL,,050014003012,CMUN13BA@CENDOJ.RAMAJUDICIAL.GOV.CO,CARRERA 52#42-73 - PISO 14 EDIFICIO JOSÉ FÉLIX DE RESTREPO,4-2328525 ext 2312,MEDELLÍN,,,ORDINARIA,JUDICIAL,,,CARLOS DAVID MEJIA ALVAREZ,3,1
4906,JUZGADO 42 PEQUEÑAS CAUSAS Y COMTENECIA MÚLTIPLE DE BOGOTÁ,,JUZGADO,,JUDICIAL,,,J42PCCMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,BOGOTÁ D.C.,1104,5,,,,,,3,3
4907,JUZGADO CINCUENTA Y NUEVE DE PEQUELAS CAUSAS Y COMPETENCIA ULTIPLE DE BOOTÁ,,JUZGADO,,JUDICIAL,,,CMPL77BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,3,2
